IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,31,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.00
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.236.229,2052,2052,false,SIN,Asia Pacific,Singapore,33,0.00
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,0.00
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,33,0.00
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,33,0.00
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,33,0.00
8.219.140.63,2086,2086,false,SIN,Asia Pacific,Singapore,34,0.00
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,34,0.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,34,0.00
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.57.245.232,80,80,false,SJC,North America,San Jose,35,0.00
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.219.228.186,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.169.164,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.149.193,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,39,0.00
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.250.239,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,40,0.00
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,40,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.101.72,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.126.3,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.151.69,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,42,0.00
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.97.179,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.00
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,44,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,45,0.00
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,46,0.00
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,47,0.00
47.57.233.126,80,80,false,SJC,North America,San Jose,47,0.00
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,48,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,49,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,50,0.00
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,51,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,52,0.00
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,52,0.00
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,54,0.00
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,54,0.00
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,55,0.00
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,63,0.00
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,65,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
8.219.67.133,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,0.00
8.222.152.165,443,443,true,SIN,Asia Pacific,Singapore,68,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,0.00
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,0.00
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,0.00
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,70,0.00
47.74.37.50,2086,2086,false,NRT,Asia Pacific,Tokyo,70,0.00
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,0.00
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,71,0.00
47.74.45.143,2052,2052,false,NRT,Asia Pacific,Tokyo,72,0.00
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,73,0.00
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.00
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,73,0.00
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,75,0.00
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,0.00
